"workerid","proliferate.condition","block_id","condition","item_id","original_choice","response","rt","trial_num","verb","error","response_corr","response_num","discourse_type"
337,"condition1","2","juede_unclear",120,"觉得","juede",13149,21,"juede",NA,"correct",1,"unconstrained"
337,"condition1","2","yiwei_unclear",109,"以为","yiwei",9271,22,"yiwei",NA,"correct",1,"unconstrained"
337,"condition1","2","juede_contrastive",11,"觉得","juede",11956,23,"juede",NA,"correct",1,"constrained"
337,"condition1","2","yiwei_contrastive",5,"以为","yiwei",11958,24,"yiwei",NA,"correct",1,"constrained"
337,"condition1","2","yiwei_unclear",107,"以为","yiwei",8734,26,"yiwei",NA,"correct",1,"unconstrained"
337,"condition1","2","juede_contrastive",13,"觉得","juede",21914,27,"juede",NA,"correct",1,"constrained"
337,"condition1","2","juede_unclear",116,"觉得","juede",25864,28,"juede",NA,"correct",1,"unconstrained"
337,"condition1","2","yiwei_contrastive",8,"以为","yiwei",15360,30,"yiwei",NA,"correct",1,"constrained"
337,"condition1","3","yiwei_contrastive",3,"以为","yiwei",6370,32,"yiwei",NA,"correct",1,"constrained"
337,"condition1","3","yiwei_unclear",102,"觉得","juede",21340,33,"yiwei",NA,"incorrect",0,"unconstrained"
337,"condition1","3","juede_unclear",115,"觉得","juede",19090,34,"juede",NA,"correct",1,"unconstrained"
337,"condition1","3","juede_unclear",117,"觉得","juede",17756,35,"juede",NA,"correct",1,"unconstrained"
337,"condition1","3","yiwei_contrastive",2,"以为","yiwei",11234,36,"yiwei",NA,"correct",1,"constrained"
337,"condition1","3","juede_contrastive",20,"觉得","juede",44006,38,"juede",NA,"correct",1,"constrained"
337,"condition1","3","yiwei_unclear",108,"觉得","juede",14116,39,"yiwei",NA,"incorrect",0,"unconstrained"
337,"condition1","3","juede_contrastive",14,"觉得","juede",15647,40,"juede",NA,"correct",1,"constrained"
337,"condition1","4","juede_unclear",112,"觉得","juede",11647,41,"juede",NA,"correct",1,"unconstrained"
337,"condition1","4","juede_contrastive",19,"觉得","juede",9356,42,"juede",NA,"correct",1,"constrained"
337,"condition1","4","yiwei_contrastive",1,"以为","yiwei",15793,44,"yiwei",NA,"correct",1,"constrained"
337,"condition1","4","juede_unclear",119,"觉得","juede",13927,46,"juede",NA,"correct",1,"unconstrained"
337,"condition1","4","yiwei_unclear",104,"以为","yiwei",9653,47,"yiwei",NA,"correct",1,"unconstrained"
337,"condition1","4","yiwei_unclear",101,"觉得","juede",30638,48,"yiwei",NA,"incorrect",0,"unconstrained"
337,"condition1","4","juede_contrastive",17,"觉得","juede",10970,49,"juede",NA,"correct",1,"constrained"
337,"condition1","4","yiwei_contrastive",7,"以为","yiwei",9485,50,"yiwei",NA,"correct",1,"constrained"
295,"condition1","0","juede_unclear",113,"觉得","juede",11917,1,"juede",NA,"correct",1,"unconstrained"
295,"condition1","0","juede_contrastive",17,"以为","yiwei",13298,2,"juede",NA,"incorrect",0,"constrained"
295,"condition1","0","yiwei_unclear",107,"以为","yiwei",9180,3,"yiwei",NA,"correct",1,"unconstrained"
295,"condition1","0","yiwei_unclear",104,"以为","yiwei",8677,4,"yiwei",NA,"correct",1,"unconstrained"
295,"condition1","0","juede_unclear",114,"觉得","juede",21782,7,"juede",NA,"correct",1,"unconstrained"
295,"condition1","0","yiwei_contrastive",9,"以为","yiwei",21469,8,"yiwei",NA,"correct",1,"constrained"
295,"condition1","0","yiwei_contrastive",7,"以为","yiwei",11150,9,"yiwei",NA,"correct",1,"constrained"
295,"condition1","0","juede_contrastive",19,"觉得","juede",8082,10,"juede",NA,"correct",1,"constrained"
295,"condition1","1","yiwei_contrastive",5,"以为","yiwei",3411,12,"yiwei",NA,"correct",1,"constrained"
295,"condition1","1","juede_contrastive",14,"觉得","juede",3632,13,"juede",NA,"correct",1,"constrained"
295,"condition1","1","juede_unclear",119,"觉得","juede",2936,14,"juede",NA,"correct",1,"unconstrained"
295,"condition1","1","yiwei_unclear",105,"以为","yiwei",4054,15,"yiwei",NA,"correct",1,"unconstrained"
295,"condition1","1","juede_unclear",120,"以为","yiwei",5964,16,"juede",NA,"incorrect",0,"unconstrained"
295,"condition1","1","juede_contrastive",15,"以为","yiwei",10113,18,"juede",NA,"incorrect",0,"constrained"
295,"condition1","1","yiwei_unclear",106,"觉得","juede",3742,19,"yiwei",NA,"incorrect",0,"unconstrained"
295,"condition1","1","yiwei_contrastive",6,"以为","yiwei",2581,20,"yiwei",NA,"correct",1,"constrained"
295,"condition1","2","juede_contrastive",18,"以为","yiwei",5340,21,"juede",NA,"incorrect",0,"constrained"
295,"condition1","2","juede_unclear",112,"觉得","juede",4210,22,"juede",NA,"correct",1,"unconstrained"
295,"condition1","2","yiwei_contrastive",2,"觉得","juede",12700,24,"yiwei",NA,"incorrect",0,"constrained"
295,"condition1","2","yiwei_unclear",110,"以为","yiwei",3823,26,"yiwei",NA,"correct",1,"unconstrained"
295,"condition1","2","juede_unclear",118,"觉得","juede",2707,27,"juede",NA,"correct",1,"unconstrained"
295,"condition1","2","yiwei_unclear",109,"以为","yiwei",2870,28,"yiwei",NA,"correct",1,"unconstrained"
295,"condition1","2","juede_contrastive",16,"觉得","juede",4747,29,"juede",NA,"correct",1,"constrained"
295,"condition1","2","yiwei_contrastive",3,"觉得","juede",2945,30,"yiwei",NA,"incorrect",0,"constrained"
295,"condition1","3","yiwei_unclear",101,"以为","yiwei",2848,32,"yiwei",NA,"correct",1,"unconstrained"
295,"condition1","3","juede_contrastive",13,"觉得","juede",9269,33,"juede",NA,"correct",1,"constrained"
295,"condition1","3","juede_contrastive",12,"觉得","juede",2734,34,"juede",NA,"correct",1,"constrained"
295,"condition1","3","yiwei_contrastive",1,"以为","yiwei",2005,35,"yiwei",NA,"correct",1,"constrained"
295,"condition1","3","juede_unclear",117,"以为","yiwei",3470,36,"juede",NA,"incorrect",0,"unconstrained"
295,"condition1","3","juede_unclear",111,"觉得","juede",1747,37,"juede",NA,"correct",1,"unconstrained"
295,"condition1","3","yiwei_contrastive",8,"觉得","juede",2932,38,"yiwei",NA,"incorrect",0,"constrained"
295,"condition1","3","yiwei_unclear",102,"以为","yiwei",11193,40,"yiwei",NA,"correct",1,"unconstrained"
295,"condition1","4","yiwei_unclear",108,"觉得","juede",6196,41,"yiwei",NA,"incorrect",0,"unconstrained"
295,"condition1","4","yiwei_contrastive",10,"以为","yiwei",2548,42,"yiwei",NA,"correct",1,"constrained"
295,"condition1","4","juede_contrastive",20,"觉得","juede",8990,43,"juede",NA,"correct",1,"constrained"
295,"condition1","4","juede_contrastive",11,"觉得","juede",4714,44,"juede",NA,"correct",1,"constrained"
295,"condition1","4","juede_unclear",115,"以为","yiwei",2390,45,"juede",NA,"incorrect",0,"unconstrained"
295,"condition1","4","yiwei_unclear",103,"以为","yiwei",4541,46,"yiwei",NA,"correct",1,"unconstrained"
295,"condition1","4","juede_unclear",116,"以为","yiwei",8077,47,"juede",NA,"incorrect",0,"unconstrained"
295,"condition1","4","yiwei_contrastive",4,"觉得","juede",3720,50,"yiwei",NA,"incorrect",0,"constrained"
331,"condition1","0","yiwei_unclear",101,"以为","yiwei",8695,1,"yiwei",NA,"correct",1,"unconstrained"
331,"condition1","0","yiwei_contrastive",8,"以为","yiwei",13383,2,"yiwei",NA,"correct",1,"constrained"
331,"condition1","0","juede_contrastive",15,"觉得","juede",30087,3,"juede",NA,"correct",1,"constrained"
331,"condition1","0","juede_contrastive",18,"觉得","juede",11096,5,"juede",NA,"correct",1,"constrained"
331,"condition1","0","yiwei_unclear",104,"以为","yiwei",9184,6,"yiwei",NA,"correct",1,"unconstrained"
331,"condition1","0","yiwei_contrastive",3,"以为","yiwei",74656,7,"yiwei",NA,"correct",1,"constrained"
331,"condition1","0","juede_unclear",113,"觉得","juede",21928,9,"juede",NA,"correct",1,"unconstrained"
331,"condition1","0","juede_unclear",117,"以为","yiwei",4616,10,"juede",NA,"incorrect",0,"unconstrained"
331,"condition1","1","juede_unclear",119,"觉得","juede",3400,11,"juede",NA,"correct",1,"unconstrained"
331,"condition1","1","juede_contrastive",12,"觉得","juede",2152,12,"juede",NA,"correct",1,"constrained"
331,"condition1","1","yiwei_contrastive",9,"以为","yiwei",8616,13,"yiwei",NA,"correct",1,"constrained"
331,"condition1","1","juede_contrastive",16,"觉得","juede",5640,15,"juede",NA,"correct",1,"constrained"
331,"condition1","1","yiwei_contrastive",4,"以为","yiwei",24752,16,"yiwei",NA,"correct",1,"constrained"
331,"condition1","1","yiwei_unclear",107,"以为","yiwei",3328,17,"yiwei",NA,"correct",1,"unconstrained"
331,"condition1","1","yiwei_unclear",106,"以为","yiwei",58208,19,"yiwei",NA,"correct",1,"unconstrained"
331,"condition1","1","juede_unclear",111,"觉得","juede",2800,20,"juede",NA,"correct",1,"unconstrained"
331,"condition1","2","yiwei_unclear",103,"以为","yiwei",2208,21,"yiwei",NA,"correct",1,"unconstrained"
331,"condition1","2","juede_contrastive",14,"觉得","juede",3791,22,"juede",NA,"correct",1,"constrained"
331,"condition1","2","juede_unclear",112,"觉得","juede",2640,24,"juede",NA,"correct",1,"unconstrained"
331,"condition1","2","juede_contrastive",13,"以为","yiwei",3225,25,"juede",NA,"incorrect",0,"constrained"
331,"condition1","2","yiwei_unclear",110,"觉得","juede",10503,26,"yiwei",NA,"incorrect",0,"unconstrained"
331,"condition1","2","yiwei_contrastive",5,"以为","yiwei",2856,27,"yiwei",NA,"correct",1,"constrained"
331,"condition1","2","yiwei_contrastive",6,"以为","yiwei",2803,29,"yiwei",NA,"correct",1,"constrained"
331,"condition1","2","juede_unclear",120,"觉得","juede",1920,30,"juede",NA,"correct",1,"unconstrained"
331,"condition1","3","juede_unclear",115,"觉得","juede",3199,32,"juede",NA,"correct",1,"unconstrained"
331,"condition1","3","yiwei_contrastive",1,"以为","yiwei",3464,33,"yiwei",NA,"correct",1,"constrained"
331,"condition1","3","yiwei_contrastive",2,"以为","yiwei",3760,35,"yiwei",NA,"correct",1,"constrained"
331,"condition1","3","yiwei_unclear",108,"觉得","juede",2791,36,"yiwei",NA,"incorrect",0,"unconstrained"
331,"condition1","3","juede_contrastive",20,"觉得","juede",3768,37,"juede",NA,"correct",1,"constrained"
331,"condition1","3","yiwei_unclear",109,"以为","yiwei",2457,38,"yiwei",NA,"correct",1,"unconstrained"
331,"condition1","3","juede_contrastive",11,"觉得","juede",11151,39,"juede",NA,"correct",1,"constrained"
331,"condition1","3","juede_unclear",118,"觉得","juede",2537,40,"juede",NA,"correct",1,"unconstrained"
331,"condition1","4","juede_unclear",114,"觉得","juede",2176,43,"juede",NA,"correct",1,"unconstrained"
331,"condition1","4","juede_unclear",116,"觉得","juede",2207,44,"juede",NA,"correct",1,"unconstrained"
331,"condition1","4","yiwei_contrastive",7,"觉得","juede",1744,45,"yiwei",NA,"incorrect",0,"constrained"
331,"condition1","4","yiwei_contrastive",10,"以为","yiwei",1584,46,"yiwei",NA,"correct",1,"constrained"
331,"condition1","4","yiwei_unclear",102,"以为","yiwei",1424,47,"yiwei",NA,"correct",1,"unconstrained"
331,"condition1","4","juede_contrastive",19,"觉得","juede",1619,48,"juede",NA,"correct",1,"constrained"
331,"condition1","4","juede_contrastive",17,"以为","yiwei",1816,49,"juede",NA,"incorrect",0,"constrained"
331,"condition1","4","yiwei_unclear",105,"以为","yiwei",2809,50,"yiwei",NA,"correct",1,"unconstrained"
353,"condition1","0","juede_contrastive",20,"觉得","juede",24616,1,"juede",NA,"correct",1,"constrained"
353,"condition1","0","juede_unclear",111,"觉得","juede",24936,2,"juede",NA,"correct",1,"unconstrained"
353,"condition1","0","juede_contrastive",16,"觉得","juede",36517,3,"juede",NA,"correct",1,"constrained"
353,"condition1","0","yiwei_contrastive",5,"以为","yiwei",19117,4,"yiwei",NA,"correct",1,"constrained"
353,"condition1","0","yiwei_unclear",107,"以为","yiwei",20818,5,"yiwei",NA,"correct",1,"unconstrained"
353,"condition1","0","juede_unclear",114,"觉得","juede",34117,8,"juede",NA,"correct",1,"unconstrained"
353,"condition1","0","yiwei_contrastive",8,"以为","yiwei",36725,9,"yiwei",NA,"correct",1,"constrained"
353,"condition1","0","yiwei_unclear",101,"以为","yiwei",19045,10,"yiwei",NA,"correct",1,"unconstrained"
353,"condition1","1","yiwei_unclear",102,"以为","yiwei",50286,11,"yiwei",NA,"correct",1,"unconstrained"
353,"condition1","1","juede_contrastive",18,"觉得","juede",16284,12,"juede",NA,"correct",1,"constrained"
353,"condition1","1","yiwei_unclear",106,"觉得","juede",20234,13,"yiwei",NA,"incorrect",0,"unconstrained"
353,"condition1","1","yiwei_contrastive",4,"以为","yiwei",18818,15,"yiwei",NA,"correct",1,"constrained"
353,"condition1","1","juede_unclear",113,"觉得","juede",14034,17,"juede",NA,"correct",1,"unconstrained"
353,"condition1","1","juede_contrastive",13,"觉得","juede",16651,18,"juede",NA,"correct",1,"constrained"
353,"condition1","1","yiwei_contrastive",2,"以为","yiwei",16633,19,"yiwei",NA,"correct",1,"constrained"
353,"condition1","1","juede_unclear",120,"觉得","juede",19056,20,"juede",NA,"correct",1,"unconstrained"
353,"condition1","2","juede_contrastive",15,"以为","yiwei",25451,21,"juede",NA,"incorrect",0,"constrained"
353,"condition1","2","yiwei_contrastive",6,"以为","yiwei",15634,22,"yiwei",NA,"correct",1,"constrained"
353,"condition1","2","juede_unclear",119,"觉得","juede",25134,24,"juede",NA,"correct",1,"unconstrained"
353,"condition1","2","juede_unclear",116,"觉得","juede",36412,25,"juede",NA,"correct",1,"unconstrained"
353,"condition1","2","yiwei_unclear",109,"以为","yiwei",33686,26,"yiwei",NA,"correct",1,"unconstrained"
353,"condition1","2","yiwei_contrastive",7,"以为","yiwei",14436,27,"yiwei",NA,"correct",1,"constrained"
353,"condition1","2","yiwei_unclear",108,"以为","yiwei",39020,29,"yiwei",NA,"correct",1,"unconstrained"
353,"condition1","2","juede_contrastive",14,"觉得","juede",29402,30,"juede",NA,"correct",1,"constrained"
353,"condition1","3","juede_contrastive",19,"觉得","juede",11917,31,"juede",NA,"correct",1,"constrained"
353,"condition1","3","juede_unclear",118,"觉得","juede",28817,33,"juede",NA,"correct",1,"unconstrained"
353,"condition1","3","yiwei_unclear",103,"以为","yiwei",13099,34,"yiwei",NA,"correct",1,"unconstrained"
353,"condition1","3","yiwei_unclear",105,"以为","yiwei",13315,36,"yiwei",NA,"correct",1,"unconstrained"
353,"condition1","3","yiwei_contrastive",9,"以为","yiwei",24585,37,"yiwei",NA,"correct",1,"constrained"
353,"condition1","3","juede_unclear",112,"觉得","juede",13839,38,"juede",NA,"correct",1,"unconstrained"
353,"condition1","3","yiwei_contrastive",10,"以为","yiwei",10149,39,"yiwei",NA,"correct",1,"constrained"
353,"condition1","3","juede_contrastive",11,"觉得","juede",13368,40,"juede",NA,"correct",1,"constrained"
353,"condition1","4","juede_contrastive",17,"觉得","juede",12518,41,"juede",NA,"correct",1,"constrained"
353,"condition1","4","juede_unclear",117,"觉得","juede",24250,42,"juede",NA,"correct",1,"unconstrained"
353,"condition1","4","yiwei_contrastive",3,"以为","yiwei",19850,43,"yiwei",NA,"correct",1,"constrained"
353,"condition1","4","juede_unclear",115,"以为","yiwei",15143,45,"juede",NA,"incorrect",0,"unconstrained"
353,"condition1","4","yiwei_unclear",104,"以为","yiwei",15418,46,"yiwei",NA,"correct",1,"unconstrained"
353,"condition1","4","yiwei_contrastive",1,"以为","yiwei",10552,47,"yiwei",NA,"correct",1,"constrained"
353,"condition1","4","yiwei_unclear",110,"以为","yiwei",18999,48,"yiwei",NA,"correct",1,"unconstrained"
353,"condition1","4","juede_contrastive",12,"觉得","juede",16286,50,"juede",NA,"correct",1,"constrained"
322,"condition1","0","yiwei_unclear",101,"以为","yiwei",57327,1,"yiwei",NA,"correct",1,"unconstrained"
322,"condition1","0","yiwei_unclear",102,"以为","yiwei",25784,2,"yiwei",NA,"correct",1,"unconstrained"
322,"condition1","0","juede_contrastive",16,"觉得","juede",15312,4,"juede",NA,"correct",1,"constrained"
322,"condition1","0","juede_unclear",112,"觉得","juede",11289,6,"juede",NA,"correct",1,"unconstrained"
322,"condition1","0","yiwei_contrastive",4,"以为","yiwei",36367,7,"yiwei",NA,"correct",1,"constrained"
322,"condition1","0","juede_unclear",119,"觉得","juede",13224,8,"juede",NA,"correct",1,"unconstrained"
322,"condition1","0","yiwei_contrastive",1,"以为","yiwei",11464,9,"yiwei",NA,"correct",1,"constrained"
322,"condition1","0","juede_contrastive",17,"以为","yiwei",97729,10,"juede",NA,"incorrect",0,"constrained"
322,"condition1","1","juede_contrastive",13,"觉得","juede",9632,11,"juede",NA,"correct",1,"constrained"
322,"condition1","1","yiwei_contrastive",5,"觉得","juede",28967,12,"yiwei",NA,"incorrect",0,"constrained"
322,"condition1","1","juede_contrastive",19,"觉得","juede",12720,13,"juede",NA,"correct",1,"constrained"
322,"condition1","1","yiwei_contrastive",10,"以为","yiwei",6216,14,"yiwei",NA,"correct",1,"constrained"
322,"condition1","1","yiwei_unclear",106,"以为","yiwei",48248,15,"yiwei",NA,"correct",1,"unconstrained"
322,"condition1","1","yiwei_unclear",105,"以为","yiwei",15000,16,"yiwei",NA,"correct",1,"unconstrained"
322,"condition1","1","juede_unclear",115,"觉得","juede",20489,17,"juede",NA,"correct",1,"unconstrained"
322,"condition1","1","juede_unclear",113,"觉得","juede",8392,20,"juede",NA,"correct",1,"unconstrained"
322,"condition1","2","juede_unclear",117,"觉得","juede",24032,21,"juede",NA,"correct",1,"unconstrained"
322,"condition1","2","yiwei_contrastive",7,"觉得","juede",40304,22,"yiwei",NA,"incorrect",0,"constrained"
322,"condition1","2","yiwei_unclear",103,"以为","yiwei",17073,23,"yiwei",NA,"correct",1,"unconstrained"
322,"condition1","2","juede_unclear",111,"觉得","juede",9327,25,"juede",NA,"correct",1,"unconstrained"
322,"condition1","2","juede_contrastive",14,"觉得","juede",9065,26,"juede",NA,"correct",1,"constrained"
322,"condition1","2","juede_contrastive",11,"觉得","juede",9888,27,"juede",NA,"correct",1,"constrained"
322,"condition1","2","yiwei_contrastive",2,"以为","yiwei",16615,28,"yiwei",NA,"correct",1,"constrained"
