workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error,answer,response_correct,response_clean,response_type,response_num,discourse_type
506,condition1,3,yiwei_unclear,109,让,3411,32,yiwei,NA,NA,NA,other,other,0,unconstrained
506,condition1,3,juede_contrastive,17,当,5533,35,juede,NA,NA,NA,other,contra,0,constrained
506,condition1,3,juede_contrastive,14,说,4599,36,juede,NA,NA,NA,other,non-say,0,constrained
506,condition1,3,yiwei_unclear,102,说,4301,37,yiwei,NA,NA,NA,other,non-say,0,unconstrained
506,condition1,3,juede_unclear,116,觉得,5301,38,juede,NA,NA,NA,juede,non-belief,1,unconstrained
506,condition1,3,yiwei_contrastive,5,以为,5000,39,yiwei,NA,NA,NA,yiwei,contra,1,constrained
506,condition1,3,juede_unclear,112,发现,15748,40,juede,NA,NA,NA,other,factive-other,0,unconstrained
506,condition1,4,yiwei_contrastive,1,说,3801,41,yiwei,NA,NA,NA,other,non-say,0,constrained
506,condition1,4,juede_unclear,115,觉得,4784,42,juede,NA,NA,NA,juede,non-belief,1,unconstrained
506,condition1,4,yiwei_unclear,103,以为,9778,43,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
506,condition1,4,juede_unclear,117,放,3559,44,juede,NA,NA,NA,other,other,0,unconstrained
506,condition1,4,yiwei_unclear,105,觉得,172737,45,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
506,condition1,4,juede_contrastive,11,看,10274,46,juede,NA,NA,NA,other,non-other,0,constrained
506,condition1,4,yiwei_contrastive,8,以为,4266,47,yiwei,NA,NA,NA,yiwei,contra,1,constrained
506,condition1,4,juede_contrastive,18,认为,6248,49,juede,NA,NA,NA,other,non-belief,0,constrained
511,condition1,0,juede_unclear,114,推,70743,1,juede,NA,NA,NA,other,other,0,unconstrained
511,condition1,0,juede_contrastive,17,要,31820,2,juede,NA,NA,NA,other,other,0,constrained
511,condition1,0,yiwei_unclear,107,说,17182,3,yiwei,NA,NA,NA,other,non-say,0,unconstrained
511,condition1,0,juede_unclear,117,放,8101,4,juede,NA,NA,NA,other,other,0,unconstrained
511,condition1,0,juede_contrastive,18,说,6596,6,juede,NA,NA,NA,other,non-say,0,constrained
511,condition1,0,yiwei_contrastive,1,说,7167,7,yiwei,NA,NA,NA,other,non-say,0,constrained
511,condition1,0,yiwei_contrastive,9,买的,21500,9,yiwei,NA,NA,NA,other,other,0,constrained
511,condition1,0,yiwei_unclear,101,怪罪,10317,10,yiwei,NA,NA,NA,other,other,0,unconstrained
511,condition1,1,juede_contrastive,19,觉得,9649,11,juede,NA,NA,NA,juede,non-belief,1,constrained
511,condition1,1,juede_unclear,119,你看,7069,12,juede,NA,NA,NA,other,non-other,0,unconstrained
511,condition1,1,juede_unclear,111,觉得,5617,13,juede,NA,NA,NA,juede,non-belief,1,unconstrained
511,condition1,1,yiwei_contrastive,10,以为,21812,14,yiwei,NA,NA,NA,yiwei,contra,1,constrained
511,condition1,1,yiwei_contrastive,7,的伤,29083,16,yiwei,NA,NA,NA,other,other,0,constrained
511,condition1,1,yiwei_unclear,110,以为,36147,18,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
511,condition1,1,juede_contrastive,13,说的,10620,19,juede,NA,NA,NA,other,non-say,0,constrained
511,condition1,1,yiwei_unclear,108,忽略了原本,51829,20,yiwei,NA,NA,NA,other,other,0,unconstrained
511,condition1,2,juede_unclear,113,都觉得,5300,21,juede,NA,NA,NA,juede,non-belief,1,unconstrained
511,condition1,2,yiwei_contrastive,8,找了,24383,22,yiwei,NA,NA,NA,other,other,0,constrained
511,condition1,2,juede_contrastive,20,画的,11567,24,juede,NA,NA,NA,other,other,0,constrained
511,condition1,2,yiwei_unclear,109,送,11167,26,yiwei,NA,NA,NA,other,other,0,unconstrained
511,condition1,2,juede_contrastive,16,买的,6266,27,juede,NA,NA,NA,other,other,0,constrained
511,condition1,2,yiwei_unclear,106,发现,22433,28,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
511,condition1,2,yiwei_contrastive,3,之前说,15050,29,yiwei,NA,NA,NA,other,non-say,0,constrained
511,condition1,2,juede_unclear,118,认为,15949,30,juede,NA,NA,NA,other,non-belief,0,unconstrained
511,condition1,3,yiwei_unclear,103,以为,9816,31,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
511,condition1,3,yiwei_contrastive,2,觉得,10850,32,yiwei,NA,NA,NA,juede,non-belief,0,constrained
511,condition1,3,yiwei_unclear,102,认为,9203,33,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
511,condition1,3,juede_unclear,120,以为,8779,36,juede,NA,NA,NA,yiwei,contra,0,unconstrained
511,condition1,3,juede_contrastive,14,以为,32487,37,juede,NA,NA,NA,yiwei,contra,0,constrained
511,condition1,3,yiwei_contrastive,5,以为,12780,38,yiwei,NA,NA,NA,yiwei,contra,1,constrained
511,condition1,3,juede_unclear,112,发现,9966,39,juede,NA,NA,NA,other,factive-other,0,unconstrained
511,condition1,3,juede_contrastive,11,选,21722,40,juede,NA,NA,NA,other,other,0,constrained
511,condition1,4,juede_contrastive,12,觉得,5311,41,juede,NA,NA,NA,juede,non-belief,1,constrained
511,condition1,4,juede_unclear,115,认为,8983,42,juede,NA,NA,NA,other,non-belief,0,unconstrained
511,condition1,4,juede_contrastive,15,画的,16221,43,juede,NA,NA,NA,other,other,0,constrained
511,condition1,4,juede_unclear,116,感觉,8145,44,juede,NA,NA,NA,other,non-belief,0,unconstrained
511,condition1,4,yiwei_unclear,104,看看,16383,45,yiwei,NA,NA,NA,other,other,0,unconstrained
511,condition1,4,yiwei_unclear,105,习惯的,19017,48,yiwei,NA,NA,NA,other,other,0,unconstrained
511,condition1,4,yiwei_contrastive,6,听说,11766,49,yiwei,NA,NA,NA,other,non-say,0,constrained
511,condition1,4,yiwei_contrastive,4,听说,7250,50,yiwei,NA,NA,NA,other,non-say,0,constrained
466,condition1,0,yiwei_contrastive,10,弄,73328,2,yiwei,NA,NA,NA,other,other,0,constrained
466,condition1,0,yiwei_unclear,101,以为,58384,3,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
466,condition1,0,juede_unclear,120,看见,39792,4,juede,NA,NA,NA,other,factive-other,0,unconstrained
466,condition1,0,juede_contrastive,14,藏,35017,5,juede,NA,NA,NA,other,other,0,constrained
466,condition1,0,juede_contrastive,17,看,22959,6,juede,NA,NA,NA,other,non-other,0,constrained
466,condition1,0,yiwei_contrastive,1,说,6695,7,yiwei,NA,NA,NA,other,non-say,0,constrained
466,condition1,0,juede_unclear,119,看,6609,9,juede,NA,NA,NA,other,non-other,0,unconstrained
466,condition1,0,yiwei_unclear,107,说,7671,10,yiwei,NA,NA,NA,other,non-say,0,unconstrained
466,condition1,1,yiwei_unclear,103,看,7552,11,yiwei,NA,NA,NA,other,non-other,0,unconstrained
466,condition1,1,juede_contrastive,19,是,8416,14,juede,NA,NA,NA,other,other,0,constrained
466,condition1,1,yiwei_contrastive,9,说,7633,15,yiwei,NA,NA,NA,other,non-say,0,constrained
466,condition1,1,yiwei_contrastive,4,说,6615,16,yiwei,NA,NA,NA,other,non-say,0,constrained
466,condition1,1,juede_unclear,113,说,4536,17,juede,NA,NA,NA,other,non-say,0,unconstrained
466,condition1,1,yiwei_unclear,106,说,5992,18,yiwei,NA,NA,NA,other,non-say,0,unconstrained
466,condition1,1,juede_unclear,115,看,4432,19,juede,NA,NA,NA,other,non-other,0,unconstrained
466,condition1,1,juede_contrastive,16,看,5040,20,juede,NA,NA,NA,other,non-other,0,constrained
466,condition1,2,juede_contrastive,12,看,4176,21,juede,NA,NA,NA,other,non-other,0,constrained
466,condition1,2,yiwei_unclear,110,说,8360,22,yiwei,NA,NA,NA,other,non-say,0,unconstrained
466,condition1,2,yiwei_contrastive,2,看,4392,23,yiwei,NA,NA,NA,other,non-other,0,constrained
466,condition1,2,juede_unclear,118,看,4368,24,juede,NA,NA,NA,other,non-other,0,unconstrained
466,condition1,2,juede_unclear,117,说,7992,25,juede,NA,NA,NA,other,non-say,0,unconstrained
466,condition1,2,yiwei_unclear,105,看,8191,28,yiwei,NA,NA,NA,other,non-other,0,unconstrained
466,condition1,2,juede_contrastive,20,说,4904,29,juede,NA,NA,NA,other,non-say,0,constrained
466,condition1,2,yiwei_contrastive,6,说,4936,30,yiwei,NA,NA,NA,other,non-say,0,constrained
466,condition1,3,yiwei_contrastive,8,看,4240,31,yiwei,NA,NA,NA,other,non-other,0,constrained
466,condition1,3,juede_contrastive,18,说,4808,32,juede,NA,NA,NA,other,non-say,0,constrained
466,condition1,3,yiwei_contrastive,3,说,7354,33,yiwei,NA,NA,NA,other,non-say,0,constrained
466,condition1,3,yiwei_unclear,104,看,10504,35,yiwei,NA,NA,NA,other,non-other,0,unconstrained
466,condition1,3,juede_unclear,112,说,4953,36,juede,NA,NA,NA,other,non-say,0,unconstrained
466,condition1,3,juede_contrastive,11,看,5271,37,juede,NA,NA,NA,other,non-other,0,constrained
466,condition1,3,juede_unclear,116,看,4968,39,juede,NA,NA,NA,other,non-other,0,unconstrained
466,condition1,3,yiwei_unclear,109,说,4312,40,yiwei,NA,NA,NA,other,non-say,0,unconstrained
466,condition1,4,yiwei_unclear,108,说,5072,41,yiwei,NA,NA,NA,other,non-say,0,unconstrained
466,condition1,4,juede_contrastive,15,看,3992,42,juede,NA,NA,NA,other,non-other,0,constrained
466,condition1,4,juede_unclear,111,说,4552,43,juede,NA,NA,NA,other,non-say,0,unconstrained
466,condition1,4,yiwei_contrastive,7,看,4288,44,yiwei,NA,NA,NA,other,non-other,0,constrained
466,condition1,4,yiwei_unclear,102,说,4120,45,yiwei,NA,NA,NA,other,non-say,0,unconstrained
466,condition1,4,juede_contrastive,13,说,7840,46,juede,NA,NA,NA,other,non-say,0,constrained
466,condition1,4,juede_unclear,114,看,4969,48,juede,NA,NA,NA,other,non-other,0,unconstrained
466,condition1,4,yiwei_contrastive,5,看,6136,50,yiwei,NA,NA,NA,other,non-other,0,constrained
522,condition1,0,juede_unclear,113,觉得,19770,1,juede,NA,NA,NA,juede,non-belief,1,unconstrained
522,condition1,0,yiwei_unclear,104,带着,41754,2,yiwei,NA,NA,NA,other,other,0,unconstrained
522,condition1,0,juede_contrastive,12,觉得,7084,3,juede,NA,NA,NA,juede,non-belief,1,constrained
522,condition1,0,yiwei_unclear,109,说,15468,5,yiwei,NA,NA,NA,other,non-say,0,unconstrained
522,condition1,0,yiwei_contrastive,4,说,10635,7,yiwei,NA,NA,NA,other,non-say,0,constrained
522,condition1,0,juede_unclear,117,打开,36250,8,juede,NA,NA,NA,other,other,0,unconstrained
522,condition1,0,juede_contrastive,19,觉得,72715,9,juede,NA,NA,NA,juede,non-belief,1,constrained
522,condition1,0,yiwei_contrastive,8,说,20288,10,yiwei,NA,NA,NA,other,non-say,0,constrained
522,condition1,1,juede_unclear,120,站在,10251,11,juede,NA,NA,NA,other,other,0,unconstrained
522,condition1,1,yiwei_contrastive,1,说,7667,13,yiwei,NA,NA,NA,other,non-say,0,constrained
522,condition1,1,juede_contrastive,16,感觉,9017,14,juede,NA,NA,NA,other,non-belief,0,constrained
522,condition1,1,juede_unclear,119,说,6369,15,juede,NA,NA,NA,other,non-say,0,unconstrained
522,condition1,1,yiwei_unclear,101,觉得,9800,16,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
522,condition1,1,yiwei_unclear,105,以为,14935,17,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
522,condition1,1,juede_contrastive,13,说,10770,18,juede,NA,NA,NA,other,non-say,0,constrained
522,condition1,1,yiwei_contrastive,3,说,13818,20,yiwei,NA,NA,NA,other,non-say,0,constrained
522,condition1,2,yiwei_unclear,110,认为,17635,21,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
522,condition1,2,yiwei_contrastive,10,以为,9446,22,yiwei,NA,NA,NA,yiwei,contra,1,constrained
522,condition1,2,juede_unclear,115,觉得,6984,23,juede,NA,NA,NA,juede,non-belief,1,unconstrained
522,condition1,2,juede_unclear,111,觉得,8000,25,juede,NA,NA,NA,juede,non-belief,1,unconstrained
522,condition1,2,juede_contrastive,20,说,14602,26,juede,NA,NA,NA,other,non-say,0,constrained
522,condition1,2,yiwei_contrastive,6,吃的,12937,27,yiwei,NA,NA,NA,other,other,0,constrained
522,condition1,2,yiwei_unclear,108,认为,14184,28,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
522,condition1,2,juede_contrastive,14,觉得,7385,29,juede,NA,NA,NA,juede,non-belief,1,constrained
522,condition1,3,yiwei_unclear,107,说,7650,32,yiwei,NA,NA,NA,other,non-say,0,unconstrained
522,condition1,3,juede_unclear,118,觉得,6734,33,juede,NA,NA,NA,juede,non-belief,1,unconstrained
522,condition1,3,yiwei_contrastive,5,以为,5902,34,yiwei,NA,NA,NA,yiwei,contra,1,constrained
522,condition1,3,juede_contrastive,11,戴,10499,35,juede,NA,NA,NA,other,other,0,constrained
522,condition1,3,yiwei_unclear,102,以为,9361,36,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
522,condition1,3,yiwei_contrastive,2,觉得,8501,37,yiwei,NA,NA,NA,juede,non-belief,0,constrained
522,condition1,3,juede_contrastive,18,感觉,9802,39,juede,NA,NA,NA,other,non-belief,0,constrained
522,condition1,3,juede_unclear,114,送给,28574,40,juede,NA,NA,NA,other,other,0,unconstrained
522,condition1,4,juede_unclear,116,看,12701,41,juede,NA,NA,NA,other,non-other,0,unconstrained
522,condition1,4,yiwei_contrastive,7,看,12969,42,yiwei,NA,NA,NA,other,non-other,0,constrained
522,condition1,4,juede_contrastive,15,说,16153,44,juede,NA,NA,NA,other,non-say,0,constrained
522,condition1,4,yiwei_contrastive,9,认为,5766,45,yiwei,NA,NA,NA,other,non-belief,0,constrained
522,condition1,4,yiwei_unclear,106,说,8536,46,yiwei,NA,NA,NA,other,non-say,0,unconstrained
522,condition1,4,juede_contrastive,17,说,12118,47,juede,NA,NA,NA,other,non-say,0,constrained
522,condition1,4,juede_unclear,112,感觉,7785,48,juede,NA,NA,NA,other,non-belief,0,unconstrained
522,condition1,4,yiwei_unclear,103,说,9202,50,yiwei,NA,NA,NA,other,non-say,0,unconstrained
439,condition1,0,yiwei_contrastive,3,坚持,120580,1,yiwei,NA,NA,NA,other,other,0,constrained
439,condition1,0,yiwei_unclear,104,学,88534,3,yiwei,NA,NA,NA,other,other,0,unconstrained
439,condition1,0,yiwei_contrastive,4,喊,75968,4,yiwei,NA,NA,NA,other,non-say,0,constrained
439,condition1,0,juede_contrastive,19,是,37468,5,juede,NA,NA,NA,other,other,0,constrained
439,condition1,0,juede_unclear,116,执,96914,6,juede,NA,NA,NA,other,other,0,unconstrained
439,condition1,0,yiwei_unclear,109,放,22220,7,yiwei,NA,NA,NA,other,other,0,unconstrained
439,condition1,0,juede_unclear,117,锁,13138,9,juede,NA,NA,NA,other,other,0,unconstrained
439,condition1,0,juede_contrastive,15,看,30614,10,juede,NA,NA,NA,other,non-other,0,constrained
439,condition1,1,juede_unclear,115,同意,19477,11,juede,NA,NA,NA,other,other,0,unconstrained
439,condition1,1,yiwei_unclear,108,前进,86253,12,yiwei,NA,NA,NA,other,other,0,unconstrained
439,condition1,1,yiwei_unclear,103,以为,16063,14,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
439,condition1,1,juede_contrastive,11,选,23222,15,juede,NA,NA,NA,other,other,0,constrained
439,condition1,1,juede_contrastive,14,确认,25448,17,juede,NA,NA,NA,other,factive-other,0,constrained
439,condition1,1,yiwei_contrastive,1,说,21435,18,yiwei,NA,NA,NA,other,non-say,0,constrained
439,condition1,1,juede_unclear,113,认为,19952,19,juede,NA,NA,NA,other,non-belief,0,unconstrained
439,condition1,1,yiwei_contrastive,9,确定,23462,20,yiwei,NA,NA,NA,other,other,0,constrained
439,condition1,2,juede_contrastive,17,确定,53434,21,juede,NA,NA,NA,other,other,0,constrained
439,condition1,2,yiwei_unclear,105,断定,22973,22,yiwei,NA,NA,NA,other,other,0,unconstrained
439,condition1,2,juede_unclear,112,知道,16871,23,juede,NA,NA,NA,other,factive-belief,0,unconstrained
439,condition1,2,juede_contrastive,18,说,22472,24,juede,NA,NA,NA,other,non-say,0,constrained
439,condition1,2,yiwei_contrastive,7,肯定,42819,25,yiwei,NA,NA,NA,other,other,0,constrained
439,condition1,2,yiwei_unclear,107,以为,50840,26,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
439,condition1,2,yiwei_contrastive,5,猜,27899,28,yiwei,NA,NA,NA,other,non-belief,0,constrained
439,condition1,2,juede_unclear,114,觉得,48953,29,juede,NA,NA,NA,juede,non-belief,1,unconstrained
439,condition1,3,yiwei_unclear,102,幻想,26530,32,yiwei,NA,NA,NA,other,non-other,0,unconstrained
439,condition1,3,juede_unclear,111,认为,17926,33,juede,NA,NA,NA,other,non-belief,0,unconstrained
439,condition1,3,juede_unclear,120,怕,29533,34,juede,NA,NA,NA,other,non-emotion,0,unconstrained
439,condition1,3,juede_contrastive,16,觉得,28975,36,juede,NA,NA,NA,juede,non-belief,1,constrained
439,condition1,3,juede_contrastive,12,认为,28237,37,juede,NA,NA,NA,other,non-belief,0,constrained
439,condition1,3,yiwei_contrastive,8,选择,19212,38,yiwei,NA,NA,NA,other,other,0,constrained
439,condition1,3,yiwei_unclear,110,猜,32648,39,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
439,condition1,3,yiwei_contrastive,10,猜测,53495,40,yiwei,NA,NA,NA,other,non-belief,0,constrained
439,condition1,4,juede_unclear,118,想,18741,41,juede,NA,NA,NA,other,non-belief,0,unconstrained
439,condition1,4,juede_contrastive,13,选择,44453,42,juede,NA,NA,NA,other,other,0,constrained
439,condition1,4,yiwei_unclear,101,说,17632,44,yiwei,NA,NA,NA,other,non-say,0,unconstrained
439,condition1,4,juede_contrastive,20,说,16511,45,juede,NA,NA,NA,other,non-say,0,constrained
439,condition1,4,yiwei_contrastive,2,想,16842,46,yiwei,NA,NA,NA,other,ambiguous want,0,constrained
439,condition1,4,yiwei_unclear,106,怕,16951,47,yiwei,NA,NA,NA,other,non-emotion,0,unconstrained
439,condition1,4,yiwei_contrastive,6,以为,12503,49,yiwei,NA,NA,NA,yiwei,contra,1,constrained
439,condition1,4,juede_unclear,119,想,14618,50,juede,NA,NA,NA,other,non-belief,0,unconstrained
504,condition1,0,yiwei_contrastive,6,晚饭,11473,1,yiwei,NA,NA,NA,other,other,0,constrained
504,condition1,0,juede_contrastive,19,不是,8771,3,juede,NA,NA,NA,other,other,0,constrained
504,condition1,0,juede_contrastive,18,家,7053,4,juede,NA,NA,NA,other,other,0,constrained
504,condition1,0,yiwei_unclear,102,说,11498,5,yiwei,NA,NA,NA,other,non-say,0,unconstrained
504,condition1,0,juede_unclear,119,喂,11864,6,juede,NA,NA,NA,other,other,0,unconstrained
504,condition1,0,yiwei_contrastive,9,也,4193,7,yiwei,NA,NA,NA,other,other,0,constrained
504,condition1,0,juede_unclear,120,觉得有,15002,9,juede,NA,NA,NA,juede,non-belief,1,unconstrained
504,condition1,0,yiwei_unclear,110,说,12084,10,yiwei,NA,NA,NA,other,non-say,0,unconstrained
504,condition1,1,juede_contrastive,13,这,9248,11,juede,NA,NA,NA,other,other,0,constrained
504,condition1,1,juede_unclear,114,看,10693,13,juede,NA,NA,NA,other,non-other,0,unconstrained
504,condition1,1,yiwei_unclear,103,才,18913,14,yiwei,NA,NA,NA,other,other,0,unconstrained
504,condition1,1,yiwei_contrastive,3,就,5658,15,yiwei,NA,NA,NA,other,other,0,constrained
504,condition1,1,juede_unclear,116,看见,12177,16,juede,NA,NA,NA,other,factive-other,0,unconstrained
504,condition1,1,juede_contrastive,17,以为,12079,17,juede,NA,NA,NA,yiwei,contra,0,constrained
504,condition1,1,yiwei_contrastive,7,手,11263,18,yiwei,NA,NA,NA,other,other,0,constrained
504,condition1,1,yiwei_unclear,108,爸爸,27521,20,yiwei,NA,NA,NA,other,other,0,unconstrained
504,condition1,2,juede_unclear,115,不认为,7369,21,juede,NA,NA,NA,other,non-belief,0,unconstrained
504,condition1,2,juede_contrastive,16,的,5473,24,juede,NA,NA,NA,other,other,0,constrained
504,condition1,2,yiwei_contrastive,1,说,4191,25,yiwei,NA,NA,NA,other,non-say,0,constrained
504,condition1,2,juede_contrastive,20,说这,11268,26,juede,NA,NA,NA,other,non-say,0,constrained
504,condition1,2,yiwei_unclear,109,让,3081,27,yiwei,NA,NA,NA,other,other,0,unconstrained
504,condition1,2,juede_unclear,113,觉得,3742,28,juede,NA,NA,NA,juede,non-belief,1,unconstrained
504,condition1,2,yiwei_contrastive,10,不,20249,29,yiwei,NA,NA,NA,other,other,0,constrained
504,condition1,2,yiwei_unclear,105,也,8716,30,yiwei,NA,NA,NA,other,other,0,unconstrained
504,condition1,3,yiwei_unclear,101,以为,12946,31,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
504,condition1,3,juede_unclear,117,藏,6740,32,juede,NA,NA,NA,other,other,0,unconstrained
504,condition1,3,juede_contrastive,11,还是,3479,33,juede,NA,NA,NA,other,other,0,constrained
504,condition1,3,yiwei_unclear,104,小心,6746,34,yiwei,NA,NA,NA,other,other,0,unconstrained
